location,Basel,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697,283.697
variable,Temperature,Precipitation Total,Relative Humidity,Wind Speed,Wind Direction
unit,°C,mm,%,km/h,°
level,2 m elevation corrected,sfc,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20211029T1400,18.410528,0.0,41.0,12.074766,100.30484
20211029T1500,19.020529,0.0,40.0,11.304229,99.162346
20211029T1600,18.840528,0.0,41.0,11.5199995,89.99999
20211029T1700,17.65053,0.0,44.0,10.538843,97.85332
20211029T1800,15.850529,0.0,51.0,10.30883,114.77514
20211029T1900,13.950529,0.0,55.0,9.422101,136.54816
20211029T2000,11.610529,0.0,47.0,8.587338,146.97614
20211029T2100,10.860529,0.0,54.0,8.435069,140.19443
20211029T2200,11.0505295,0.0,56.0,9.449572,139.63547
20211029T2300,11.100529,0.0,52.0,11.923557,118.88658
20211030T0000,9.510529,0.0,54.0,12.979984,123.69006
20211030T0100,7.2505283,0.0,62.0,14.512064,119.74488
20211030T0200,6.1505284,0.0,70.0,15.575981,123.69006
20211030T0300,7.3705287,0.0,63.0,14.4,126.869896
20211030T0400,7.9005284,0.0,61.0,16.075521,124.04593
20211030T0500,7.790529,0.0,62.0,20.570463,122.85571
20211030T0600,7.9405284,0.0,59.0,23.893261,120.815704
20211030T0700,7.8305287,0.0,58.0,24.514387,119.9536
20211030T0800,8.150529,0.0,57.0,24.881702,121.39027
20211030T0900,10.220529,0.0,51.0,24.387178,121.10881
20211030T1000,11.860529,0.0,49.0,16.434305,118.81079
20211030T1100,12.170529,0.0,51.0,17.31746,110.69544
20211030T1200,12.460529,0.0,52.0,9.19939,120.57922
20211030T1300,9.690529,0.5,68.0,24.703976,108.69898
20211030T1400,10.410529,0.0,64.0,22.180206,125.75388
20211030T1500,10.8005295,0.0,62.0,20.073025,122.55
20211030T1600,11.610529,0.0,62.0,18.875126,124.9025
20211030T1700,12.3005295,0.0,62.0,15.990646,121.18497
20211030T1800,12.180529,0.0,64.0,15.349684,129.2894
20211030T1900,11.900529,0.0,66.0,12.096214,126.528854
20211030T2000,13.500529,0.5,62.0,9.422101,136.54816
20211030T2100,14.810529,0.0,59.0,8.707237,150.25511
20211030T2200,14.410529,0.0,60.0,8.669949,138.36646
20211030T2300,13.760529,0.0,62.0,9.220499,128.6598
20211031T0000,13.870529,0.0,62.0,9.504272,127.30394
20211031T0100,13.600529,0.0,64.0,9.449572,130.36453
20211031T0200,11.700529,0.3,77.0,12.661564,104.82648
20211031T0300,10.980529,0.0,82.0,13.397612,120.69972
20211031T0400,10.890529,0.0,83.0,12.181624,124.1597
20211031T0500,10.8005295,1.0,89.0,12.261157,130.23636
20211031T0600,10.920529,0.8,91.0,15.617529,115.97439
20211031T0700,10.720529,3.4,94.0,11.525623,128.6598
20211031T0800,10.5505295,1.2,94.0,11.119281,119.054596
20211031T0900,10.970529,0.2,92.0,11.592895,115.76932
20211031T1000,11.810529,0.3,88.0,12.287555,121.82744
20211031T1100,12.440529,0.0,84.0,13.854155,114.56717
20211031T1200,13.3005295,0.3,81.0,11.367109,100.954056
20211031T1300,18.740528,0.0,50.0,19.130875,109.798874
20211031T1400,19.690529,0.0,47.0,17.418196,108.06047
20211031T1500,20.30053,0.0,46.0,17.709658,116.56505
20211031T1600,20.490528,0.0,46.0,16.78156,125.39479
20211031T1700,19.21053,0.0,46.0,14.336861,151.50436
20211031T1800,16.48053,0.0,57.0,13.397612,149.30028
20211031T1900,14.230529,0.0,65.0,11.983188,147.26477
20211031T2000,13.400529,0.0,63.0,11.885453,144.86581
20211031T2100,14.180529,0.0,62.0,12.287555,148.17255
20211031T2200,16.410528,0.0,58.0,10.661107,168.31064
20211031T2300,16.39053,0.0,68.0,10.805998,209.98164
20211101T0000,16.54053,0.0,69.0,1.4399999,270.0
20211101T0100,13.820529,1.5,84.0,3.5455887,23.962494
20211101T0200,13.930529,4.5,88.0,13.5515,253.00919
20211101T0300,13.400529,0.5,85.0,15.683776,279.24612
20211101T0400,12.140529,0.8,92.0,11.631956,291.8014
20211101T0500,11.270529,1.7,93.0,11.966954,313.78113
20211101T0600,10.620529,1.0,92.0,8.14587,315.0
20211101T0700,10.840529,0.0,91.0,6.6185193,292.38013
20211101T0800,11.340529,0.0,82.0,13.039754,276.34018
20211101T0900,12.100529,0.0,75.0,13.797912,277.49585
20211101T1000,12.640529,0.0,68.0,14.04,270.0
20211101T1100,13.080529,0.0,67.0,14.77755,272.79272
20211101T1200,13.580529,0.0,64.0,14.759999,270.0
20211101T1300,13.160529,0.0,68.0,8.654987,225.0
20211101T1400,13.760529,0.0,63.0,9.47012,261.25385
20211101T1500,13.350529,0.1,62.0,15.905319,275.19443
20211101T1600,12.570529,0.0,67.0,16.24394,282.80426
20211101T1700,11.770529,0.0,70.0,14.264361,280.1755
20211101T1800,11.020529,0.0,74.0,9.746631,274.2364
20211101T1900,9.990529,0.0,79.0,7.2,270.0
20211101T2000,9.0505295,0.0,80.0,7.4128532,240.9454
20211101T2100,8.210529,0.0,80.0,9.178235,221.82018
20211101T2200,8.630529,0.0,76.0,8.942214,220.1009
20211101T2300,8.960529,0.0,74.0,9.178235,228.17984
20211102T0000,9.250529,0.1,76.0,9.360001,247.38014
20211102T0100,8.360529,0.0,81.0,10.685391,237.38075
20211102T0200,7.7305284,0.0,83.0,9.585739,235.71313
20211102T0300,7.2805285,0.0,85.0,6.3690495,227.29062
20211102T0400,7.4105287,0.0,85.0,5.6233797,219.80557
20211102T0500,7.3105288,0.0,81.0,5.1165614,219.28941
20211102T0600,7.2805285,0.0,83.0,2.9024127,172.87498
20211102T0700,7.1405287,0.0,87.0,5.6002855,135.0
20211102T0800,8.080529,0.0,87.0,6.3690495,132.70938
20211102T0900,9.380529,0.0,79.0,5.8048253,172.87498
20211102T1000,10.100529,0.1,65.0,18.079027,257.34744
20211102T1100,10.660529,0.0,62.0,19.134262,265.68396
20211102T1200,11.770529,0.2,57.0,18.532133,245.9245
20211102T1300,11.440529,0.0,61.0,24.36591,257.19574
20211102T1400,11.420529,0.1,60.0,24.18707,255.34326
20211102T1500,11.480529,0.0,60.0,24.503809,259.84573
20211102T1600,11.220529,0.0,60.0,19.652176,261.57303
20211102T1700,10.400529,0.0,63.0,12.9249525,257.125
20211102T1800,9.270529,0.0,67.0,6.696387,216.25385
20211102T1900,7.6005287,0.0,79.0,9.227524,159.44395
20211102T2000,6.7205286,0.0,84.0,8.699793,155.55605
20211102T2100,6.6105285,0.0,81.0,9.1641035,135.0
20211102T2200,5.9005284,0.0,82.0,11.119281,119.054596
20211102T2300,6.2005286,0.3,85.0,9.885262,146.88866
20211103T0000,6.4705286,0.5,86.0,19.255793,110.806786
20211103T0100,7.1405287,0.0,78.0,18.837324,135.0
20211103T0200,7.1605287,0.0,69.0,17.81909,135.0
20211103T0300,6.9705286,0.0,71.0,18.075441,134.19307
20211103T0400,6.9305286,0.0,82.0,14.565548,129.98688
20211103T0500,7.0005283,0.0,83.0,16.199999,126.869896
20211103T0600,6.1205287,0.0,89.0,13.891522,121.2184
20211103T0700,5.8305287,0.0,92.0,10.931203,107.241455
20211103T0800,6.2105284,0.0,90.0,6.151683,110.556046
20211103T0900,6.6405287,0.0,91.0,4.379589,99.46232
20211103T1000,7.1905284,0.2,88.0,3.6,89.99999
20211103T1100,7.9305286,0.2,84.0,3.8773184,338.1986
20211103T1200,8.950529,0.0,79.0,9.904906,250.90651
20211103T1300,10.200529,0.0,75.0,14.081477,122.47119
20211103T1400,11.530529,0.0,63.0,11.525623,165.52971
20211103T1500,11.070529,0.0,66.0,12.245294,181.68468
20211103T1600,11.180529,0.0,69.0,3.319036,192.52881
20211103T1700,9.860529,0.6,78.0,7.0911775,336.0375
20211103T1800,9.210529,0.2,81.0,6.8399997,360.0
20211103T1900,8.3005295,0.0,87.0,6.12,28.07248
20211103T2000,7.6305285,0.0,92.0,6.151683,20.556046
20211103T2100,7.8805285,0.0,77.0,8.4042845,260.1342
20211103T2200,7.040529,0.0,75.0,14.512064,240.25513
20211103T2300,6.0605288,0.0,76.0,12.783802,237.65256
20211104T0000,6.1505284,0.0,78.0,13.217443,240.64226
20211104T0100,5.8405285,0.0,80.0,16.965895,252.7185
20211104T0200,5.7005286,0.1,83.0,20.966715,254.0546
20211104T0300,5.6905284,0.0,84.0,23.828083,265.6677
20211104T0400,5.5505285,0.0,86.0,19.959719,262.74683
20211104T0500,5.4005284,0.0,85.0,21.188072,260.2176
20211104T0600,5.5505285,0.1,85.0,23.023119,260.09583
20211104T0700,5.3005285,0.2,86.0,23.857979,264.80557
20211104T0800,5.3705287,0.4,84.0,23.441502,259.38034
20211104T0900,5.6105285,0.6,83.0,25.922499,260.40686
20211104T1000,6.2205286,0.5,81.0,26.795223,263.82983
20211104T1100,7.1005287,0.0,75.0,28.162956,265.6013
20211104T1200,7.7105284,0.0,73.0,25.570139,268.38647
20211104T1300,8.780529,0.3,68.0,23.803596,266.53177
20211104T1400,8.740529,0.1,67.0,23.499481,264.7261
20211104T1500,8.900529,0.0,65.0,18.806337,264.5077
20211104T1600,8.910529,0.0,66.0,18.775301,265.6013
20211104T1700,8.420529,0.0,70.0,13.276144,257.4712
20211104T1800,8.450529,0.0,67.0,10.163227,247.0679
20211104T1900,7.8905287,0.0,69.0,13.1041975,249.0755
20211104T2000,7.5205283,0.0,70.0,13.0447235,242.02054
20211104T2100,7.5805287,0.0,66.0,16.179987,237.72437
20211104T2200,7.2005286,0.0,72.0,14.33234,244.72229
20211104T2300,6.8405285,0.0,71.0,13.891522,238.7816
20211105T0000,6.4905286,0.0,76.0,13.0447235,242.02054
20211105T0100,6.8605285,0.0,79.0,10.495713,239.03624
20211105T0200,6.8505287,0.0,83.0,10.495713,247.83365
20211105T0300,6.7505283,0.0,83.0,10.703569,250.34618
20211105T0400,6.7705283,0.0,84.0,9.0,253.7398
20211105T0500,6.7005286,0.2,86.0,8.427383,250.0169
20211105T0600,6.6805286,0.1,81.0,9.83268,246.2505
20211105T0700,6.5505285,0.0,79.0,9.290511,234.46233
20211105T0800,6.5805287,0.0,77.0,9.686609,228.01279
20211105T0900,7.6305285,0.0,77.0,10.182337,261.8699
20211105T1000,7.9805284,0.0,81.0,10.308831,282.09476
20211105T1100,8.120529,0.0,84.0,6.2145634,280.008
20211105T1200,8.510529,0.0,81.0,2.0991426,329.03625
20211105T1300,10.170529,0.0,61.0,4.3349743,355.23636
20211105T1400,10.510529,0.0,59.0,4.68,360.0
20211105T1500,10.700529,0.0,58.0,6.489992,356.8202
20211105T1600,10.340529,0.0,59.0,10.182337,351.8699
20211105T1700,9.980529,0.0,60.0,12.24,360.0
20211105T1800,9.260529,0.0,65.0,12.979984,356.8202
20211105T1900,7.9305286,0.0,72.0,11.542478,356.42368
20211105T2000,6.8505287,0.0,77.0,10.538843,352.1467
20211105T2100,6.3105288,0.0,80.0,7.5170207,343.30075
20211105T2200,5.5205283,0.0,84.0,5.4833565,336.8014
20211105T2300,5.9005284,0.0,82.0,3.5455887,336.0375
20211106T0000,6.2605286,0.0,82.0,2.1897945,350.5377
20211106T0100,6.3405285,0.0,82.0,1.2979984,33.690063
20211106T0200,5.9305286,0.0,84.0,1.2979984,123.69006
20211106T0300,5.8205285,0.0,84.0,0.5091169,315.0
20211106T0400,5.6905284,0.0,85.0,1.835647,258.69006
20211106T0500,5.6705284,0.0,85.0,2.3051248,308.65982
20211106T0600,5.4905286,0.0,86.0,2.2768397,341.56506
20211106T0700,5.290529,0.0,88.0,2.6208394,344.0546
20211106T0800,5.4705286,0.0,86.0,1.4399999,360.0
20211106T0900,6.5905285,0.0,77.0,3.5455887,66.037506
20211106T1000,7.9005284,0.0,66.0,6.830519,71.56504
20211106T1100,8.5505295,0.0,62.0,6.9527545,21.250488
20211106T1200,8.730529,0.0,63.0,11.090103,346.86597
20211106T1300,9.200529,0.0,63.0,9.178235,334.44003
20211106T1400,10.250529,0.0,59.0,10.464797,333.43497
20211106T1500,10.630529,0.0,58.0,11.165805,339.22775
20211106T1600,10.580529,0.0,58.0,8.854829,333.43497
20211106T1700,9.620529,0.0,63.0,6.9153743,321.3402
20211106T1800,8.560529,0.0,66.0,6.1305785,319.76367
20211106T1900,7.7705283,0.0,68.0,3.219938,296.56506
20211106T2000,7.1805286,0.0,69.0,3.219938,243.43495
20211106T2100,6.6905284,0.0,71.0,3.8268526,221.18593
20211106T2200,5.9705286,0.0,75.0,2.5959969,236.30994
20211106T2300,5.4105287,0.0,77.0,2.5959969,236.30994
20211107T0000,5.0305285,0.0,78.0,3.8773184,248.1986
20211107T0100,4.7505283,0.0,79.0,3.8268526,228.81409
20211107T0200,4.9905286,0.0,76.0,6.87779,186.009
20211107T0300,3.7705286,0.0,81.0,7.2359104,174.28941
20211107T0400,3.4305286,0.0,82.0,5.3517847,160.34618
20211107T0500,3.4305286,0.0,82.0,4.3349743,138.36646
20211107T0600,3.3005285,0.0,82.0,5.5887027,165.06857
20211107T0700,2.3205285,0.0,81.0,8.209263,195.25513
20211107T0800,2.1505284,0.0,80.0,8.669949,184.76364
20211107T0900,4.2505283,0.0,75.0,4.5536795,161.56505
20211107T1000,7.6505284,0.0,69.0,5.5887027,255.06857
20211107T1100,9.790529,0.0,57.0,11.165805,271.84763
20211107T1200,10.680529,0.0,52.0,15.876775,273.9005
20211107T1300,10.990529,0.0,51.0,17.28,270.0
20211107T1400,10.780529,0.0,55.0,19.602652,277.38605
20211107T1500,11.450529,0.0,56.0,17.283749,268.80652
20211107T1600,11.110529,0.0,61.0,15.84,270.0
20211107T1700,10.380529,0.0,67.0,13.493999,279.21103
20211107T1800,9.650529,0.1,74.0,12.964998,271.59113
20211107T1900,9.060529,0.0,78.0,13.75558,276.009
20211107T2000,8.310529,0.0,83.0,12.979984,289.44003
20211107T2100,7.4105287,0.0,87.0,10.636766,293.9625
20211107T2200,7.0005283,0.0,88.0,8.049845,280.30487
20211107T2300,6.5005283,0.0,89.0,6.12,270.0
20211108T0000,6.7105284,0.0,88.0,5.0142193,248.9625
20211108T0100,6.7805285,0.0,87.0,5.0911684,261.8699
20211108T0200,6.7005286,0.0,88.0,3.5455887,293.9625
20211108T0300,6.4905286,0.0,90.0,2.9024127,352.875
20211108T0400,5.6205287,0.0,94.0,3.6,53.130096
20211108T0500,4.9405284,0.0,95.0,4.3349743,94.76365
20211108T0600,4.2505283,0.0,95.0,4.452954,104.03624
20211108T0700,3.8005285,0.0,95.0,1.8,89.99999
20211108T0800,3.6705287,0.0,94.0,0.5091169,315.0
20211108T0900,4.3705287,0.0,91.0,2.0364676,315.0
20211108T1000,5.7605286,0.0,84.0,3.6,323.13013
20211108T1100,7.0505285,0.0,76.0,7.754637,338.1986
20211108T1200,7.8605285,0.0,64.0,9.793058,342.89728
20211108T1300,11.170529,0.0,49.0,11.923557,28.886566
20211108T1400,11.660529,0.0,46.0,10.97262,41.009094
20211108T1500,11.830529,0.0,44.0,10.1887,57.994614
20211108T1600,11.580529,0.0,46.0,9.931042,46.468796
20211108T1700,10.340529,0.0,51.0,9.021574,28.610443
20211108T1800,8.110529,0.0,64.0,8.311245,17.650116
20211108T1900,6.3905287,0.0,76.0,5.6233797,50.194427
20211108T2000,5.4605284,0.0,79.0,6.28713,76.75948
20211108T2100,4.5005283,0.0,83.0,4.73506,98.74616
20211108T2200,3.7205286,0.0,86.0,4.802999,77.00538
20211108T2300,3.1605287,0.0,87.0,4.6938252,85.60129
20211109T0000,2.7505286,0.0,87.0,5.4119864,93.81408
20211109T0100,2.7105286,0.0,86.0,4.2136917,109.9831
20211109T0200,2.7105286,0.0,85.0,2.7416782,113.19859
20211109T0300,1.9605286,0.0,88.0,1.1384199,71.56504
20211109T0400,1.0905286,0.0,93.0,0.71999997,360.0
20211109T0500,1.0105287,0.0,92.0,1.835647,258.69006
20211109T0600,0.84052867,0.0,92.0,2.1897945,260.5377
20211109T0700,0.73052865,0.0,92.0,1.1384199,251.56506
20211109T0800,0.80052865,0.0,91.0,0.0,180.0
20211109T0900,1.3405286,0.0,89.0,1.9386592,338.1986
20211109T1000,2.4805286,0.0,85.0,3.396233,327.99463
20211109T1100,4.1205287,0.0,78.0,4.802999,347.00537
20211109T1200,5.5205283,0.0,73.0,7.5170207,343.30075
20211109T1300,6.5805287,0.0,66.0,5.771239,3.5763245
20211109T1400,7.9705286,0.0,63.0,5.4119864,356.18594
20211109T1500,9.040529,0.0,61.0,3.96,360.0
20211109T1600,9.5505295,0.0,60.0,1.835647,348.69006
20211109T1700,8.750529,0.0,63.0,2.8116899,320.19443
20211109T1800,7.7705283,0.0,67.0,2.5455842,315.0
20211109T1900,7.0805287,0.0,70.0,0.5091169,225.0
20211109T2000,6.7205286,0.0,71.0,2.5455842,171.8699
20211109T2100,6.5205283,0.0,70.0,5.3517847,132.27368
20211109T2200,6.1705284,0.0,68.0,10.1887,122.00538
20211109T2300,5.3405285,0.0,72.0,12.979984,123.69006
20211110T0000,4.5805287,0.0,74.0,9.085988,123.69006
20211110T0100,3.0905285,0.0,81.0,6.151683,110.556046
20211110T0200,2.7905285,0.0,80.0,9.339208,117.55281
20211110T0300,2.4005284,0.0,82.0,8.089993,110.854454
20211110T0400,1.8705287,0.0,85.0,6.5693827,99.46232
20211110T0500,2.1105285,0.0,84.0,4.829907,116.56505
20211110T0600,2.4205287,0.0,82.0,5.634891,116.56505
20211110T0700,3.3405285,0.0,77.0,5.937272,104.03624
20211110T0800,3.4005284,0.0,76.0,6.519877,96.34019
20211110T0900,4.540529,0.0,74.0,4.896529,107.10272
20211110T1000,6.8605285,0.0,66.0,3.6,89.99999
20211110T1100,9.110529,0.0,62.0,4.198285,59.036232
20211110T1200,11.080529,0.0,56.0,6.28713,23.629364
20211110T1300,9.530529,0.0,64.0,2.2768397,288.43497
20211110T1400,11.060529,0.0,59.0,3.219938,333.43497
20211110T1500,11.8005295,0.0,58.0,2.4149535,333.43497
20211110T1600,11.900529,0.0,59.0,2.6208394,344.0546
20211110T1700,11.310529,0.0,60.0,5.00128,329.7436
20211110T1800,10.630529,0.0,60.0,4.8965297,306.02737
20211110T1900,9.590529,0.0,63.0,3.8939953,326.30994
20211110T2000,8.630529,0.0,66.0,2.52,270.0
20211110T2100,8.310529,0.0,67.0,2.52,270.0
20211110T2200,7.9005284,0.0,68.0,1.08,270.0
20211110T2300,7.2305284,0.0,70.0,1.2979984,303.69006
20211111T0000,6.0605288,0.0,75.0,2.968636,345.96375
20211111T0100,5.1105285,0.0,80.0,3.8939953,326.30994
20211111T0200,4.9005284,0.0,82.0,3.671294,281.30994
20211111T0300,5.0205283,0.0,83.0,2.9024127,262.875
20211111T0400,5.1605287,0.0,85.0,2.2768397,198.43495
20211111T0500,5.290529,0.0,84.0,2.3051248,141.34018
20211111T0600,5.0005283,0.0,86.0,2.968636,104.03624
20211111T0700,4.0905285,0.0,90.0,3.0758414,69.443954
20211111T0800,3.3205285,0.0,94.0,1.0182338,44.999985
20211111T0900,4.4905286,0.0,89.0,1.5273507,225.0
20211111T1000,6.8105288,0.0,79.0,1.5273507,225.0
20211111T1100,8.760529,0.0,73.0,0.0,180.0
20211111T1200,10.450529,0.0,67.0,3.2399998,360.0
20211111T1300,11.750529,0.0,60.0,5.95906,334.98312
20211111T1400,12.700529,0.0,58.0,6.792466,327.99463
20211111T1500,12.940529,0.0,56.0,7.4128532,330.94543
20211111T1600,12.610529,0.0,56.0,8.373386,334.53668
20211111T1700,11.290529,0.0,59.0,8.39657,329.03625
20211111T1800,10.320529,0.0,61.0,6.989936,304.50854
20211111T1900,9.700529,0.0,62.0,6.830519,288.43497
20211111T2000,8.880529,0.0,65.0,4.379589,279.46234
20211111T2100,8.350529,0.0,66.0,4.379589,260.5377
20211111T2200,8.030529,0.0,68.0,2.16,270.0
20211111T2300,7.4205284,0.0,70.0,1.484318,345.96375
20211112T0000,6.3905287,0.0,74.0,1.1384199,18.434952
20211112T0100,5.7605286,0.0,77.0,0.71999997,360.0
20211112T0200,5.2105284,0.0,80.0,1.1384199,108.434944
20211112T0300,5.2705283,0.0,82.0,2.968636,104.03624
20211112T0400,5.0005283,0.0,85.0,3.96,89.99999
20211112T0500,4.2605286,0.0,88.0,3.319036,77.47118
20211112T0600,3.6305285,0.0,89.0,2.0991426,59.036232
20211112T0700,3.2105286,0.0,91.0,1.2979984,33.690063
20211112T0800,3.0105286,0.0,93.0,1.835647,78.69006
20211112T0900,4.4705286,0.0,88.0,2.9024127,119.74488
20211112T1000,6.6405287,0.0,79.0,6.151683,110.556046
20211112T1100,8.940529,0.0,77.0,8.12197,102.80426
20211112T1200,10.930529,0.0,74.0,7.6367526,98.1301
20211112T1300,11.400529,0.0,67.0,1.8,89.99999
20211112T1400,12.530529,0.0,64.0,1.835647,11.309921
20211112T1500,13.100529,0.0,63.0,2.7416782,336.8014
20211112T1600,12.890529,0.0,65.0,1.2979984,326.30994
20211112T1700,12.370529,0.0,67.0,1.835647,348.69006
20211112T1800,11.5505295,0.0,65.0,7.4128532,330.94543
20211112T1900,9.980529,0.0,67.0,6.12,298.07248
20211112T2000,9.540529,0.0,75.0,5.815978,248.1986
20211112T2100,9.520529,0.0,78.0,6.0347,197.35403
20211112T2200,8.650529,0.0,81.0,6.8399997,180.0
20211112T2300,7.5905285,0.0,82.0,4.829907,153.43495
20211113T0000,7.9705286,0.0,78.0,7.0911775,113.96249
20211113T0100,7.6705284,0.0,79.0,7.8625183,105.9454
20211113T0200,7.2605286,0.0,81.0,7.8954163,114.22774
20211113T0300,7.0605288,0.0,80.0,6.489992,123.69006
20211113T0400,6.8805285,0.0,78.0,4.5820518,135.0
20211113T0500,6.9705286,0.0,73.0,5.3517847,160.34618
20211113T0600,7.4105287,0.0,69.0,6.12,151.9275
20211113T0700,7.2705283,0.0,68.0,9.290511,125.537674
20211113T0800,6.7805285,0.0,70.0,9.504273,114.623566
20211113T0900,7.1505284,0.0,73.0,7.4128532,119.054596
20211113T1000,8.790529,0.0,71.0,4.198285,120.96376
20211113T1100,11.220529,0.0,60.0,6.6087217,299.35776
20211113T1200,13.180529,0.0,57.0,20.037485,287.78387
20211113T1300,11.660529,0.0,73.0,11.885453,268.26428
20211113T1400,12.590529,0.0,69.0,18.709612,258.90628
20211113T1500,12.280529,0.0,71.0,20.163212,268.977
20211113T1600,11.340529,0.0,77.0,15.629972,262.05652
20211113T1700,10.930529,0.0,76.0,13.009903,255.57922
20211113T1800,10.690529,0.0,75.0,10.464797,243.43495
20211113T1900,10.330529,0.0,76.0,10.787993,244.29004
20211113T2000,10.010529,0.0,77.0,10.495713,247.83365
20211113T2100,9.910529,0.1,81.0,10.028439,248.9625
20211113T2200,9.780529,0.1,85.0,9.0,253.7398
20211113T2300,9.510529,0.1,87.0,9.693296,248.1986
20211114T0000,9.330529,0.2,88.0,11.440978,257.27563
20211114T0100,9.0505295,0.5,90.0,10.948973,260.5377
20211114T0200,8.880529,0.3,91.0,7.42159,255.96376
20211114T0300,8.850529,0.1,91.0,6.0347,252.64598
20211114T0400,8.660529,0.3,93.0,6.725354,254.47589
20211114T0500,8.480529,0.6,93.0,6.151683,249.44395
20211114T0600,8.430529,0.3,92.0,4.6938257,237.52881
20211114T0700,8.450529,0.0,92.0,4.3349743,228.36647
20211114T0800,8.470529,0.0,92.0,2.3051248,218.65982
20211114T0900,8.970529,0.0,91.0,2.9024127,330.25513
20211114T1000,9.240529,0.1,90.0,3.6,360.0
20211114T1100,9.750529,0.1,89.0,3.396233,32.005356
20211114T1200,10.260529,0.0,82.0,5.904439,52.431404
20211114T1300,12.140529,0.0,68.0,9.422101,46.54814
20211114T1400,12.230529,0.0,69.0,10.948973,9.462311
20211114T1500,12.030529,0.0,73.0,6.151683,20.556046
20211114T1600,12.370529,0.0,70.0,7.289444,69.77513
20211114T1700,12.020529,0.0,64.0,11.503113,69.86369
20211114T1800,10.390529,0.0,71.0,9.021574,61.38954
20211114T1900,9.610529,0.0,74.0,8.4963045,53.61563
20211114T2000,8.770529,0.0,77.0,6.489992,33.690063
20211114T2100,7.4305286,0.0,83.0,6.9899354,348.11133
20211114T2200,6.1705284,0.0,90.0,5.692099,325.30484
20211114T2300,5.3605285,0.0,95.0,3.671294,258.69006
20211115T0000,5.4105287,0.0,95.0,4.5820518,225.0
20211115T0100,5.2005286,0.0,96.0,4.2136917,250.0169
20211115T0200,4.9605284,0.0,96.0,4.32,270.0
20211115T0300,4.8205285,0.0,95.0,4.379589,260.5377
20211115T0400,4.7005286,0.0,95.0,4.68,270.0
20211115T0500,4.6705284,0.0,95.0,4.73506,278.74615
20211115T0600,4.6505284,0.0,95.0,2.2768397,251.56506
20211115T0700,4.5905285,0.0,95.0,1.1384199,251.56506
20211115T0800,4.540529,0.0,95.0,2.4149535,296.56506
20211115T0900,4.8905287,0.0,93.0,2.9024127,330.25513
20211115T1000,4.9505286,0.0,93.0,4.452954,345.96375
20211115T1100,4.8205285,0.0,93.0,6.151683,339.44397
20211115T1200,4.8305287,0.0,93.0,8.049845,333.43497
20211115T1300,7.6505284,0.0,76.0,10.594036,350.2176
20211115T1400,8.740529,0.0,70.0,11.440978,347.27567
20211115T1500,9.180529,0.0,69.0,9.904906,340.90652
20211115T1600,9.270529,0.0,68.0,10.948973,332.59244
20211115T1700,8.310529,0.0,73.0,10.383987,326.30994
20211115T1800,7.0805287,0.0,79.0,8.14587,315.0
20211115T1900,6.2605286,0.0,83.0,5.904439,307.5686
20211115T2000,5.540529,0.0,86.0,2.9024127,277.125
20211115T2100,5.1205287,0.0,87.0,4.198285,239.03624
20211115T2200,4.8605285,0.0,88.0,3.671294,258.69006
20211115T2300,4.9105287,0.0,87.0,3.8773184,248.1986
20211116T0000,4.9105287,0.0,87.0,3.219938,243.43495
20211116T0100,4.8105288,0.0,87.0,1.8,233.1301
20211116T0200,4.1605287,0.0,89.0,0.8049845,63.43495
20211116T0300,3.3705285,0.0,93.0,0.71999997,89.99999
20211116T0400,2.9805286,0.0,96.0,0.5091169,135.0
20211116T0500,2.9705286,0.0,95.0,1.8,180.0
20211116T0600,3.3205285,0.0,93.0,1.8,143.1301
20211116T0700,3.3805285,0.0,93.0,1.609969,116.56505
20211116T0800,3.1205285,0.0,93.0,1.08,89.99999
20211116T0900,3.6405284,0.0,90.0,1.0182338,315.0
20211116T1000,5.4005284,0.0,84.0,4.0249224,296.56506
20211116T1100,7.040529,0.0,79.0,5.495161,301.6075
20211116T1200,8.270529,0.0,75.0,6.1305785,310.23636
20211116T1300,6.6805286,0.0,81.0,6.5693827,350.5377
20211116T1400,6.7105284,0.0,81.0,5.4477882,352.40536
20211116T1500,6.6605287,0.0,81.0,5.0911684,351.8699
20211116T1600,6.6305285,0.0,81.0,7.072878,345.25644
20211116T1700,6.4905286,0.0,81.0,7.754637,338.1986
20211116T1800,6.4905286,0.0,81.0,6.28713,346.7595
20211116T1900,6.3805285,0.0,81.0,6.9527545,338.7495
20211116T2000,6.2205286,0.0,82.0,8.0899935,327.72437
20211116T2100,6.1505284,0.0,82.0,7.6367526,315.0
20211116T2200,5.9505286,0.0,83.0,7.729527,297.75854
20211116T2300,5.6405287,0.0,84.0,8.4042845,279.8658
20211117T0000,5.5005283,0.0,82.0,8.287822,272.48956
20211117T0100,5.3805285,0.0,80.0,9.028754,274.5739
20211117T0200,5.2305284,0.0,80.0,9.36,270.0
20211117T0300,5.1205287,0.0,79.0,10.105681,274.08563
20211117T0400,4.8105288,0.0,80.0,10.799999,270.0
